Accident_Index,Longitude,Latitude,Accident_Severity,Number_of_Vehicles,Number_of_Casualties,Date,Day_of_Week,Time,Speed_limit,Year,Day_week,Sum_Casulities_by_Day
200605EE09121,-2.974948,53.442558,3,2,1,2006-10-06,7,17:10,30,2006,,
200605FF08969,-2.970458,53.384256,2,1,1,2006-10-06,7,20:00,30,2006,,
200606A051396,-2.169668,53.488123,2,1,1,2006-10-06,7,20:31,30,2006,,
200606A051402,-2.194958,53.481613,2,2,1,2006-10-06,7,13:47,30,2006,,
200606G051197,-2.077412,53.477073,3,2,1,2006-10-06,7,12:54,30,2006,,
200606G051565,-2.141,53.478273,2,1,1,2006-10-06,7,23:30,30,2006,,
200606J051238,-2.151,53.408778,3,2,2,2006-10-06,7,12:15,30,2006,,
200606K051316,-2.524089,53.544622,3,2,1,2006-10-06,7,12:00,30,2006,,
200606L051371,-2.602567,53.544792,3,2,1,2006-10-06,7,13:20,30,2006,,
200606M051108,-2.358459,53.392426,3,2,2,2006-10-06,7,4:15,30,2006,,
200606M051240,-2.329811,53.421452,2,1,1,2006-10-06,7,3:32,30,2006,,
200606M051530,-2.318798,53.417617,3,2,1,2006-10-06,7,17:21,30,2006,,
200606M051536,-2.281167,53.460947,3,2,2,2006-10-06,7,18:14,30,2006,,
200606M051749,-2.25798,53.462258,2,2,1,2006-10-06,7,21:03,30,2006,,
200606P051466,-2.156821,53.600677,3,2,1,2006-10-06,7,20:00,30,2006,,
200606Q051163,-2.139062,53.530499,3,2,1,2006-10-06,7,20:00,30,2006,,
200606Q051503,-2.041762,53.537044,3,2,1,2006-10-06,7,7:45,40,2006,,
200606Q051504,-2.088109,53.549154,3,2,4,2006-10-06,7,0:05,30,2006,,
200606Q052262,-2.15469,53.513671,2,1,1,2006-10-06,7,23:30,30,2006,,
200614A122106,-1.152075,53.517147,2,2,1,2006-10-06,7,11:03,20,2006,,
200614B076906,-1.449635,53.56401,3,2,1,2006-10-06,7,20:00,30,2006,,
200614B077106,-1.506987,53.565878,2,2,1,2006-10-06,7,8:15,30,2006,,
200614G034006,-1.474024,53.374726,3,1,2,2006-10-06,7,11:30,30,2006,,
200614H049406,-1.489924,53.42783,3,4,3,2006-10-06,7,12:50,30,2006,,
2006160A02400,-0.08906,53.563494,2,1,1,2006-10-06,7,18:58,30,2006,,
2006160B02350,-0.818605,53.614724,3,1,1,2006-10-06,7,17:54,60,2006,,
2006160C02800,-0.59889,53.762471,3,2,1,2006-10-06,7,12:30,60,2006,,
2006160D03150,-0.353802,53.768345,2,2,3,2006-10-06,7,14:30,30,2006,,
2006160D03180,-0.317086,53.775836,3,2,4,2006-10-06,7,16:55,30,2006,,
2006160D03410,-0.273353,53.776472,3,2,1,2006-10-06,7,21:00,30,2006,,
2006170M11656,-1.214819,54.546078,3,2,1,2006-10-06,7,12:00,30,2006,,
2006170M21776,-1.209781,54.566806,3,2,1,2006-10-06,7,13:08,40,2006,,
200620D164203,-1.832991,52.480237,3,2,1,2006-10-06,7,11:58,30,2006,,
200620D179502,-1.786372,52.559545,3,2,3,2006-10-06,7,6:45,40,2006,,
200620D206502,-1.833438,52.556923,3,1,1,2006-10-06,7,23:29,30,2006,,
200620E088903,-1.893857,52.457922,3,2,1,2006-10-06,7,20:00,30,2006,,
200620F124103,-1.933967,52.503171,2,2,1,2006-10-06,7,19:59,30,2006,,
200620F124301,-1.920172,52.473945,2,1,1,2006-10-06,7,22:50,40,2006,,
200620F126703,-1.897228,52.527059,3,2,1,2006-10-06,7,13:30,30,2006,,
200620F127202,-1.937966,52.48834,3,2,1,2006-10-06,7,13:22,30,2006,,
200620G034702,-2.063613,52.607367,3,2,1,2006-10-06,7,14:30,30,2006,,
200620G044501,-2.125273,52.584124,3,2,2,2006-10-06,7,22:38,30,2006,,
200620G044601,-2.13098,52.617111,3,2,2,2006-10-06,7,20:35,40,2006,,
200620H041102,-2.020777,52.583289,2,2,1,2006-10-06,7,20:27,30,2006,,
200620J047901,-2.115235,52.527227,3,2,1,2006-10-06,7,13:35,30,2006,,
200620J048801,-2.087111,52.542175,3,2,4,2006-10-06,7,0:40,30,2006,,
200620K054502,-2.022061,52.493748,3,2,1,2006-10-06,7,17:10,40,2006,,
200620L095401,-1.840026,52.408235,2,2,1,2006-10-06,7,21:14,30,2006,,
200620M035501,-1.50848,52.412536,3,3,2,2006-10-06,7,12:30,30,2006,,
200620M036801,-1.548325,52.412336,3,1,1,2006-10-06,7,17:32,30,2006,,
200620M036901,-1.532803,52.420367,3,1,1,2006-10-06,7,22:00,30,2006,,
200622CA54002,-1.9417,52.113441,3,2,1,2006-10-06,7,11:30,60,2006,,
200622CA54049,-2.249884,52.3055,3,2,1,2006-10-06,7,11:05,60,2006,,
200622DA51858,-2.312274,52.376195,3,3,1,2006-10-06,7,15:00,30,2006,,
200622DE51964,-2.017747,52.389283,3,2,1,2006-10-06,7,18:45,30,2006,,
200622FA48887,-2.309341,52.670719,2,2,2,2006-10-06,7,17:50,60,2006,,
200622GA42808,-2.424058,52.696884,3,2,2,2006-10-06,7,10:35,60,2006,,
200622GA42927,-2.371973,52.76664,3,2,1,2006-10-06,7,12:55,30,2006,,
200630A000303,-1.287555,52.90065,3,2,1,2006-10-06,7,13:45,40,2006,,
200630A000305,-1.307544,52.989586,3,2,2,2006-10-06,7,10:00,30,2006,,
200630B000231,-1.948029,53.440413,3,3,1,2006-10-06,7,12:40,30,2006,,
200630B000232,-1.586482,53.092373,3,2,1,2006-10-06,7,10:42,60,2006,,
200630C000300,-1.445401,53.229065,3,2,1,2006-10-06,7,17:05,30,2006,,
200630D000406,-1.571672,52.778676,3,2,2,2006-10-06,7,13:20,30,2006,,
200630D000407,-1.426842,52.890527,3,2,1,2006-10-06,7,13:16,30,2006,,
200630D000411,-1.434629,52.828895,3,2,4,2006-10-06,7,23:54,30,2006,,
20063102A1563,-1.217738,53.136457,3,2,2,2006-10-06,7,5:30,40,2006,,
20063102A1603,-1.243554,53.096441,2,2,2,2006-10-06,7,11:39,30,2006,,
20063102A1604,-1.267607,53.113491,3,2,2,2006-10-06,7,13:24,30,2006,,
20063102B1469,-0.816827,53.059971,3,3,1,2006-10-06,7,10:29,30,2006,,
20063102B1482,-1.125537,53.304095,3,2,1,2006-10-06,7,0:21,30,2006,,
20063102B2308,-1.142667,53.310512,2,3,4,2006-10-06,7,10:30,60,2006,,
20063102C1760,-1.119807,52.969017,3,2,1,2006-10-06,7,10:30,30,2006,,
20063102C2436,-1.133604,52.949251,3,1,1,2006-10-06,7,9:45,30,2006,,
20063104C1653,-1.169983,52.969288,3,2,1,2006-10-06,7,11:10,30,2006,,
200632B166006,-0.045843,52.800487,3,3,1,2006-10-06,7,10:00,60,2006,,
200632C157606,-0.035855,52.975825,3,2,1,2006-10-06,7,17:30,30,2006,,
200632D156306,-0.758901,53.257964,3,3,5,2006-10-06,7,11:55,60,2006,,
200632D161206,-0.546292,53.232367,3,1,1,2006-10-06,7,22:20,30,2006,,
200632D169606,-0.2851,53.56251,3,2,2,2006-10-06,7,18:35,40,2006,,
200634NC03188,-0.692481,52.497494,3,2,1,2006-10-06,7,17:35,30,2006,,
200634NW03329,-0.751933,52.312207,3,2,1,2006-10-06,7,17:30,60,2006,,
200634WN03142,-0.864441,52.232154,3,2,2,2006-10-06,7,21:50,70,2006,,
200634WS03172,-1.017176,52.145504,2,1,2,2006-10-06,7,14:04,30,2006,,
200636T060100,1.725121,52.596879,2,1,1,2006-10-06,7,11:25,30,2006,,
200637G020163,1.149189,52.055365,3,2,1,2006-10-06,7,12:45,30,2006,,
200637L012997,1.749021,52.471992,3,1,1,2006-10-06,7,20:45,30,2006,,
200640C016900,-0.418929,51.886963,3,2,1,2006-10-06,7,16:30,30,2006,,
200640D013960,-0.515389,51.905394,3,2,1,2006-10-06,7,13:46,30,2006,,
20064100A0457,0.17966,51.878564,3,2,2,2006-10-06,7,10:45,30,2006,,
20064100C0588,-0.425959,51.652096,3,2,1,2006-10-06,7,16:51,30,2006,,
20064100G0414,-0.225506,51.960997,3,2,1,2006-10-06,7,16:02,30,2006,,
20064100G0424,-0.272428,51.940654,3,2,2,2006-10-06,7,18:02,30,2006,,
20064100J2389,-0.295471,51.693167,3,2,1,2006-10-06,7,10:10,30,2006,,
20064100J2390,-0.347136,51.637255,3,1,1,2006-10-06,7,15:10,30,2006,,
20064100K0314,-0.012663,51.757605,3,2,1,2006-10-06,7,12:00,30,2006,,
20064100T2066,-0.221099,51.925232,2,2,1,2006-10-06,7,9:15,70,2006,,
200642C034206,0.466516,51.741058,3,2,1,2006-10-06,7,18:30,30,2006,,
200642E020906,0.913026,51.878692,3,3,2,2006-10-06,7,11:50,30,2006,,
200642G041106,0.037494,51.767717,3,2,1,2006-10-06,7,8:55,30,2006,,
200642H019806,0.668264,51.543374,2,2,1,2006-10-06,7,16:10,30,2006,,
200642J022006,0.714487,51.585664,3,2,1,2006-10-06,7,17:00,30,2006,,
200643N067066,-0.566143,51.66702,3,1,1,2006-10-06,7,13:59,30,2006,,
200643P104066,-1.35806,52.058482,3,2,1,2006-10-06,7,19:50,20,2006,,
200643P117066,-1.219815,51.7381,3,2,1,2006-10-06,7,10:26,30,2006,,
200643P123066,-1.662289,51.596251,3,2,3,2006-10-06,7,11:30,30,2006,,
200643P176066,-1.185882,51.668005,2,2,5,2006-10-06,7,18:09,60,2006,,
200643P194066,-1.496626,51.785197,3,1,1,2006-10-06,7,17:12,30,2006,,
200643R055066,-0.707293,51.411934,3,2,1,2006-10-06,7,7:10,40,2006,,
200643R071066,-0.603462,51.520718,3,2,1,2006-10-06,7,19:22,30,2006,,
200643R073066,-0.744592,51.425648,3,2,2,2006-10-06,7,22:59,40,2006,,
200643R076066,-0.735671,51.51952,2,2,6,2006-10-06,7,12:21,30,2006,,
200643R101066,-0.712051,51.503527,3,2,1,2006-10-06,7,11:30,40,2006,,
200643S062066,-0.70155,52.038242,3,2,1,2006-10-06,7,11:53,60,2006,,
200643S109066,-0.717473,51.955605,3,3,2,2006-10-06,7,13:40,30,2006,,
200643W080066,-0.890606,51.454547,3,2,1,2006-10-06,7,18:56,30,2006,,
200643W094066,-0.897831,51.536982,3,3,2,2006-10-06,7,7:58,30,2006,,
200643W096066,-1.02104,51.466319,3,2,1,2006-10-06,7,14:29,30,2006,,
200643W098066,-0.965183,51.485352,3,2,2,2006-10-06,7,12:43,30,2006,,
200643W105066,-1.01682,51.461698,2,1,1,2006-10-06,7,16:15,30,2006,,
200643W116066,-1.323818,51.406052,2,2,1,2006-10-06,7,7:55,30,2006,,
200645EL86916,-0.363648,51.370769,3,2,5,2006-10-06,7,1:39,30,2006,,
200645EL87508,-0.346487,51.404431,2,2,2,2006-10-06,7,15:44,30,2006,,
200645RE86440,-0.227728,51.221938,3,3,2,2006-10-06,7,13:44,60,2006,,
200645RE87416,-0.227718,51.240823,3,1,1,2006-10-06,7,14:00,40,2006,,
200645RU86791,-0.534479,51.361521,3,2,1,2006-10-06,7,10:10,40,2006,,
200645SP86690,-0.505258,51.420772,3,1,1,2006-10-06,7,19:45,30,2006,,
200645SP86746,-0.429761,51.420414,3,3,1,2006-10-06,7,13:50,50,2006,,
200645SU86808,-0.763138,51.335382,3,3,4,2006-10-06,7,9:45,40,2006,,
200645WO86855,-0.509358,51.334496,3,2,1,2006-10-06,7,10:15,30,2006,,
200650A23G885,-5.191331,50.060431,3,3,1,2006-10-06,7,12:10,60,2006,,
200650A33G859,-5.416028,50.189788,2,1,1,2006-10-06,7,13:10,30,2006,,
200650B21G904,-4.317477,50.607377,3,2,2,2006-10-06,7,14:24,60,2006,,
200650B61M541,-4.258047,50.431623,3,2,3,2006-10-06,7,18:19,60,2006,,
200650D21G901,-3.543041,50.731013,3,2,1,2006-10-06,7,18:00,30,2006,,
200650E21G743,-4.115074,50.427475,3,2,1,2006-10-06,7,19:05,40,2006,,
200650E41G801,-4.16098,50.36259,3,2,1,2006-10-06,7,19:30,60,2006,,
200650E52H119,-4.084744,50.365241,3,2,1,2006-10-06,7,12:35,30,2006,,
200654CT30906,-2.208476,51.320506,3,1,1,2006-10-06,7,15:14,30,2006,,
200654DH27406,-1.727939,51.578349,2,1,1,2006-10-06,7,11:24,60,2006,,
2006556B02672,-1.850203,50.729796,3,2,1,2006-10-06,7,12:00,30,2006,,
2006556E02677,-1.820284,50.772649,3,2,1,2006-10-06,7,14:05,30,2006,,
2006556E02680,-1.996985,50.852103,2,2,1,2006-10-06,7,12:25,60,2006,,
2006556P02668,-1.941485,50.702179,3,2,1,2006-10-06,7,9:30,30,2006,,
2006556W02681,-2.441439,50.71107,3,2,2,2006-10-06,7,14:25,30,2006,,
200660GS10220,-3.61549,52.702189,2,2,2,2006-10-06,7,17:50,60,2006,,
200660GS10230,-3.876214,52.745462,2,2,1,2006-10-06,7,12:30,60,2006,,
200663AC33806,-4.083239,51.796231,3,1,1,2006-10-06,7,9:00,70,2006,,
200663DP19506,-3.110969,52.375792,3,2,1,2006-10-06,7,13:00,60,2006,,
200663DP20806,-3.329654,52.632647,3,2,1,2006-10-06,7,11:50,60,2006,,
200697AC02006,-4.270757,55.866416,3,2,1,2006-10-06,7,13:00,30,2006,,
200697AD01806,-4.3248,55.88545,3,2,1,2006-10-06,7,16:00,30,2006,,
200697AD02506,-4.331559,55.872829,2,1,1,2006-10-06,7,21:15,30,2006,,
200697GE02206,-4.264301,55.837865,3,2,1,2006-10-06,7,15:00,30,2006,,
200697LA05306,-4.596555,55.998662,3,2,1,2006-10-06,7,16:25,70,2006,,
200697NA02806,-4.048647,55.849195,2,1,1,2006-10-06,7,10:40,30,2006,,
200697QA02706,-4.064428,55.676644,3,1,1,2006-10-06,7,17:00,30,2006,,
2.01E+12,-2.899133,54.879786,3,2,2,2006-10-07,2,16:15,30,2006,,
2.01E+12,-3.184633,54.146727,3,2,4,2006-10-07,2,12:51,30,2006,,
2.01E+12,-3.363638,54.338261,3,2,1,2006-10-07,2,6:38,60,2006,,
2.01E+12,-2.594704,53.230849,3,2,2,2006-10-07,2,19:27,40,2006,,
2.01E+12,-2.566695,53.389911,2,1,1,2006-10-07,2,23:48,30,2006,,
2.01E+12,-2.666011,53.346431,3,2,1,2006-10-07,2,23:05,60,2006,,
2.01E+12,-1.434451,54.927988,3,1,1,2006-10-07,2,19:45,30,2006,,
2.01E+12,-1.458834,55.064424,3,1,1,2006-10-07,2,18:30,40,2006,,
2.01E+12,-1.529985,55.125736,3,2,3,2006-10-07,2,13:15,30,2006,,
2.01E+12,-1.417096,54.973468,3,2,2,2006-10-07,2,16:50,30,2006,,
2.01E+12,-1.524707,55.028753,3,2,1,2006-10-07,2,11:30,30,2006,,
2.01E+12,-0.734111,54.463629,3,2,1,2006-10-07,2,15:41,60,2006,,
2.01E+12,-0.40903,54.292243,3,3,1,2006-10-07,2,16:45,30,2006,,
2.01E+12,-1.552618,53.862762,3,2,1,2006-10-07,2,13:00,40,2006,,
2.01E+12,-1.762079,53.795051,3,3,1,2006-10-07,2,14:40,30,2006,,
2.01E+12,-1.410559,53.778828,3,2,1,2006-10-07,2,13:30,60,2006,,
2.01E+12,-1.775743,53.766495,3,1,1,2006-10-07,2,0:15,30,2006,,
2.01E+12,-1.792676,53.7783,3,2,2,2006-10-07,2,8:30,30,2006,,
2.01E+12,-1.47549,53.707402,3,2,1,2006-10-07,2,16:43,30,2006,,
2.01E+12,-1.79913,53.634048,3,2,2,2006-10-07,2,16:50,30,2006,,
2.01E+12,-1.709673,53.799609,3,2,1,2006-10-07,2,9:45,30,2006,,
2.01E+12,-1.634932,53.716983,3,1,1,2006-10-07,2,9:42,30,2006,,
2.01E+12,-1.753079,53.750811,3,2,2,2006-10-07,2,16:20,30,2006,,
2.01E+12,-1.780175,53.789243,3,1,1,2006-10-07,2,9:15,30,2006,,
2.01E+12,-1.55207,53.700343,3,2,1,2006-10-07,2,7:50,30,2006,,
2.01E+12,-1.568531,53.779231,3,2,3,2006-10-07,2,13:45,30,2006,,
2.01E+12,-2.169821,53.03436,3,1,1,2006-10-07,2,17:10,30,2006,,
2.01E+12,-2.179385,53.003243,3,2,1,2006-10-07,2,21:15,50,2006,,
2.01E+12,-2.18081,53.094662,3,2,1,2006-10-07,2,9:25,30,2006,,
2.01E+12,-2.172796,53.107259,3,2,1,2006-10-07,2,17:23,30,2006,,
2.01E+12,-2.225012,53.008559,3,2,1,2006-10-07,2,12:00,30,2006,,
2.01E+12,-2.187818,52.541518,3,2,1,2006-10-07,2,16:56,30,2006,,
2.01E+12,-1.482474,52.348324,3,2,1,2006-10-07,2,17:30,60,2006,,
2.01E+12,-1.48943,52.521597,3,2,2,2006-10-07,2,12:30,20,2006,,
2.01E+12,-1.28895,52.350195,3,2,1,2006-10-07,2,16:00,30,2006,,
2.01E+12,-0.707864,52.630904,3,2,1,2006-10-07,2,15:40,40,2006,,
2.01E+12,-1.148578,52.785295,3,2,1,2006-10-07,2,9:15,60,2006,,
2.01E+12,-1.126126,52.63284,3,2,3,2006-10-07,2,22:45,30,2006,,
2.01E+12,-1.440613,52.744329,3,4,2,2006-10-07,2,14:14,60,2006,,
2.01E+12,-1.355222,52.718634,3,2,1,2006-10-07,2,17:30,30,2006,,
2.01E+12,-1.371776,52.545125,3,2,1,2006-10-07,2,18:05,30,2006,,
2.01E+12,0.228208,52.38833,3,2,1,2006-10-07,2,18:48,60,2006,,
2.01E+12,0.257594,52.117016,3,2,3,2006-10-07,2,18:05,60,2006,,
2.01E+12,-0.13269,52.354482,3,2,1,2006-10-07,2,13:00,60,2006,,
2.01E+12,1.200536,52.591728,3,3,2,2006-10-07,2,19:50,70,2006,,
2.01E+12,1.299251,52.647566,3,1,1,2006-10-07,2,13:55,30,2006,,
2.01E+12,1.269165,52.614944,3,3,2,2006-10-07,2,11:50,30,2006,,
2.01E+12,-1.52979,50.947018,3,1,1,2006-10-07,2,1:48,70,2006,,
2.01E+12,-1.16846,50.829716,2,2,1,2006-10-07,2,8:00,40,2006,,
2.01E+12,-1.014265,50.849379,3,2,1,2006-10-07,2,7:50,40,2006,,
2.01E+12,-1.077314,50.807358,3,3,1,2006-10-07,2,8:15,30,2006,,
2.01E+12,-1.055776,50.791538,3,1,1,2006-10-07,2,8:45,30,2006,,
2.01E+12,-1.292714,50.69744,2,1,1,2006-10-07,2,10:08,30,2006,,
2.01E+12,-1.744536,50.775655,3,2,2,2006-10-07,2,13:49,40,2006,,
2.01E+12,-1.370733,50.950855,3,2,2,2006-10-07,2,14:55,40,2006,,
2.01E+12,-0.877381,51.348223,3,2,1,2006-10-07,2,18:28,40,2006,,
2.01E+12,-1.368938,50.904713,3,2,1,2006-10-07,2,11:59,30,2006,,
2.01E+12,-0.768355,51.290655,3,2,1,2006-10-07,2,19:00,30,2006,,
2.01E+12,-1.393524,50.938926,3,2,1,2006-10-07,2,13:00,30,2006,,
2.01E+12,1.10157,51.273664,3,2,1,2006-10-07,2,19:25,30,2006,,
2.01E+12,0.932514,50.985156,3,2,1,2006-10-07,2,15:50,30,2006,,
2.01E+12,0.154029,51.055087,3,2,1,2006-10-07,2,7:01,30,2006,,
2.01E+12,-0.147776,50.822293,3,2,1,2006-10-07,2,17:44,30,2006,,
2.01E+12,-0.118588,50.986588,3,1,1,2006-10-07,2,17:35,40,2006,,
2.01E+12,-0.101043,50.812278,3,1,2,2006-10-07,2,18:30,20,2006,,
2.01E+12,-0.405089,50.84606,3,2,3,2006-10-07,2,17:05,30,2006,,
2.01E+12,-0.741575,51.08435,2,1,1,2006-10-07,2,23:31,30,2006,,
2.01E+12,-0.133122,50.855066,3,3,1,2006-10-07,2,8:31,40,2006,,
2.01E+12,-0.641726,50.856519,3,1,2,2006-10-07,2,23:25,70,2006,,
2.01E+12,-0.197526,51.08577,3,2,1,2006-10-07,2,6:29,30,2006,,
2.01E+12,-2.526297,51.505191,3,2,1,2006-10-07,2,19:50,50,2006,,
2.01E+12,-2.475441,51.533372,3,2,1,2006-10-07,2,19:45,30,2006,,
2.01E+12,-2.94672,51.344471,2,2,1,2006-10-07,2,18:30,30,2006,,
2.01E+12,-2.575396,51.170009,3,3,1,2006-10-07,2,17:20,60,2006,,
2.01E+12,-2.864124,51.327215,3,2,2,2006-10-07,2,16:00,30,2006,,
2.01E+12,-2.108996,51.909403,3,2,2,2006-10-07,2,12:50,30,2006,,
2.01E+12,-3.245048,51.77105,3,2,2,2006-10-07,2,10:39,30,2006,,
2.01E+12,-3.682158,51.532347,2,2,1,2006-10-07,2,8:30,30,2006,,
2.01E+12,-3.200202,51.511471,3,2,1,2006-10-07,2,13:15,30,2006,,
2.01E+12,-3.379019,51.682333,3,1,1,2006-10-07,2,16:00,30,2006,,
2.01E+12,-3.853592,51.720225,3,3,1,2006-10-07,2,13:45,30,2006,,
2.01E+12,-3.771681,51.591369,3,1,3,2006-10-07,2,8:38,30,2006,,
2.01E+12,-2.162075,57.030317,3,2,1,2006-10-07,2,15:10,70,2006,,
2.01E+12,-2.167688,57.179072,3,2,1,2006-10-07,2,18:20,30,2006,,
2.01E+12,-3.321656,57.646662,3,2,1,2006-10-07,2,11:15,30,2006,,
2.01E+12,-2.682697,56.508298,2,1,2,2006-10-07,2,22:15,60,2006,,
2.01E+12,-3.028146,56.472586,3,1,1,2006-10-07,2,16:20,30,2006,,
2.01E+12,-2.95872,56.481138,3,3,2,2006-10-07,2,16:20,50,2006,,
2.01E+12,-2.608541,56.575256,2,2,4,2006-10-07,2,17:10,30,2006,,
2.01E+12,-2.925274,56.354348,3,2,2,2006-10-07,2,12:45,60,2006,,
2.01E+12,-3.602525,55.896972,3,2,1,2006-10-07,2,8:10,30,2006,,
2.01E+12,-3.19688,55.952083,3,1,2,2006-10-07,2,8:55,30,2006,,
2.01E+12,-3.251715,55.939138,3,2,2,2006-10-07,2,16:30,30,2006,,
2.01E+12,-3.183623,55.958501,3,2,2,2006-10-07,2,12:45,30,2006,,
2.01E+12,-3.052863,55.879716,3,1,1,2006-10-07,2,16:00,30,2006,,
2.01E+12,-3.495269,55.10902,3,1,1,2006-10-07,2,0:24,60,2006,,
200601BS70363,-0.207025,51.496174,3,2,1,2006-10-07,2,8:20,30,2006,,
200601BS70397,-0.184297,51.480806,3,2,1,2006-10-07,2,19:40,30,2006,,
200601BS70406,-0.163518,51.499727,2,2,1,2006-10-07,2,16:30,30,2006,,
200601BS70414,-0.207764,51.51408,3,2,1,2006-10-07,2,19:35,30,2006,,
200601BS70429,-0.15917,51.496781,3,2,1,2006-10-07,2,13:55,30,2006,,
200601CP00180,-0.093319,51.510836,3,2,1,2006-10-07,2,8:49,30,2006,,
200601CW10865,-0.141454,51.507293,2,2,1,2006-10-07,2,9:30,30,2006,,
200601CW10973,-0.147701,51.506043,3,1,1,2006-10-07,2,17:40,30,2006,,
200601EO40696,-0.127911,51.5283,3,2,1,2006-10-07,2,17:51,30,2006,,
200601EO40716,-0.193844,51.538057,2,1,1,2006-10-07,2,14:50,30,2006,,
200601EO40751,-0.092588,51.542119,3,2,1,2006-10-07,2,8:35,30,2006,,
200601FH10329,-0.224724,51.493026,3,1,1,2006-10-07,2,10:05,30,2006,,
200601FH10353,-0.202638,51.472186,3,2,1,2006-10-07,2,11:00,30,2006,,
200601GD10397,-0.061076,51.567592,3,1,1,2006-10-07,2,8:30,30,2006,,
200601GD10737,-0.090208,51.557638,3,3,1,2006-10-07,2,20:59,30,2006,,
200601HT20383,-0.036675,51.52438,3,1,1,2006-10-07,2,19:45,30,2006,,
200601HT20426,-0.057748,51.527159,3,2,1,2006-10-07,2,16:00,30,2006,,
200601JC30416,-0.031708,51.599386,3,2,1,2006-10-07,2,18:27,30,2006,,
200601JC30528,0.007694,51.55969,3,2,1,2006-10-07,2,10:35,30,2006,,
200601JI40443,0.068803,51.536056,3,2,1,2006-10-07,2,18:30,50,2006,,
200601KD50405,0.207653,51.520844,3,2,1,2006-10-07,2,9:15,30,2006,,
200601KD50424,0.264177,51.608259,3,3,1,2006-10-07,2,10:50,30,2006,,
200601KG70273,0.094031,51.545321,3,2,2,2006-10-07,2,7:33,30,2006,,
200601LX50522,-0.111347,51.500067,3,2,1,2006-10-07,2,11:15,30,2006,,
200601LX50524,-0.141322,51.464485,3,1,1,2006-10-07,2,8:00,30,2006,,
200601LX50587,-0.114237,51.461445,3,1,1,2006-10-07,2,20:55,30,2006,,
200601MM70648,-0.104432,51.50697,3,2,1,2006-10-07,2,17:24,30,2006,,
200601MM71163,-0.044991,51.491785,3,2,1,2006-10-07,2,14:00,30,2006,,
200601PL60471,-0.037823,51.487619,3,2,1,2006-10-07,2,16:00,30,2006,,
200601PL60474,-0.021199,51.429065,3,1,1,2006-10-07,2,15:33,30,2006,,
200601PL60493,0.004389,51.445088,3,2,1,2006-10-07,2,19:30,30,2006,,
200601PL60496,-0.041192,51.435876,3,2,1,2006-10-07,2,17:18,30,2006,,
200601PL60497,-0.041221,51.448646,3,2,1,2006-10-07,2,18:00,30,2006,,
200601PL60520,-0.017566,51.433231,3,2,1,2006-10-07,2,17:00,30,2006,,
200601PY20418,-0.057262,51.409794,3,4,2,2006-10-07,2,9:18,30,2006,,
200601PY20483,0.042722,51.384982,2,2,1,2006-10-07,2,18:30,30,2006,,
200601QA10293,-0.313344,51.597657,3,1,1,2006-10-07,2,9:30,30,2006,,
200601QA10294,-0.350172,51.581455,3,2,1,2006-10-07,2,20:30,30,2006,,
200601QA10296,-0.297852,51.602649,3,1,1,2006-10-07,2,16:00,30,2006,,
200601QA10331,-0.344265,51.589105,3,2,2,2006-10-07,2,18:30,30,2006,,
200601QK50420,-0.240467,51.5331,3,2,1,2006-10-07,2,18:00,30,2006,,
200601QK50425,-0.279907,51.592226,3,2,2,2006-10-07,2,18:30,30,2006,,
200601RG40418,0.070465,51.439173,3,1,1,2006-10-07,2,10:05,30,2006,,
200601RG40425,0.035603,51.480342,3,1,1,2006-10-07,2,15:15,30,2006,,
200601RG40438,0.072546,51.481943,3,2,1,2006-10-07,2,15:50,30,2006,,
200601RG40444,0.022054,51.454047,3,1,1,2006-10-07,2,18:10,30,2006,,
200601RY10324,0.191068,51.448581,3,2,2,2006-10-07,2,17:28,30,2006,,
200601RY10335,0.14517,51.473442,3,2,3,2006-10-07,2,15:47,30,2006,,
200601SX20545,-0.214698,51.613104,3,2,1,2006-10-07,2,13:50,30,2006,,
200601SX20585,-0.218278,51.577008,3,2,2,2006-10-07,2,21:55,30,2006,,
200601TE00199,-0.197621,51.457001,3,1,1,2006-10-07,2,23:06,30,2006,,
200601TX20547,-0.282076,51.496398,3,2,1,2006-10-07,2,23:00,40,2006,,
200601VW40229,-0.192482,51.415825,3,2,1,2006-10-07,2,6:50,30,2006,,
200601VW40235,-0.162055,51.41787,3,2,1,2006-10-07,2,18:00,30,2006,,
200601WW50430,-0.21941,51.455626,2,2,1,2006-10-07,2,12:12,30,2006,,
200601WW50439,-0.217677,51.459466,3,1,1,2006-10-07,2,8:08,30,2006,,
200601WW50448,-0.138344,51.481075,2,2,1,2006-10-07,2,18:45,30,2006,,
200601WW50498,-0.147981,51.47781,3,2,1,2006-10-07,2,14:30,30,2006,,
200601XH30365,-0.396391,51.514923,3,3,1,2006-10-07,2,8:45,30,2006,,
200601XH30384,-0.434328,51.585395,2,2,1,2006-10-07,2,17:18,30,2006,,
200601YR90544,-0.141799,51.59084,3,1,1,2006-10-07,2,1:06,30,2006,,
200601ZD30573,-0.06399,51.386704,3,1,1,2006-10-07,2,12:34,30,2006,,
200601ZD30635,-0.123993,51.332284,2,2,5,2006-10-07,2,16:30,30,2006,,
200604CK06086,-2.826812,53.536171,3,2,1,2006-10-07,2,20:50,40,2006,,
200604CM06088,-2.794716,53.707443,3,2,1,2006-10-07,2,10:50,60,2006,,
